DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2008,11450,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2009,9904,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2010,10140,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2011,10054,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2012,10807,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2013,11258,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2014,11869,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2015,12706,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2016,13281,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2017,14038,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2018,14829,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2019,15453,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2020,15875,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,LV,2021,17880,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2000,17583,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2001,18779,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2002,19466,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2003,19113,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2004,19752,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2005,20391,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2006,21861,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2007,22958,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2008,23697,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2009,23336,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2010,22820,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2011,23076,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2012,23227,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2013,23236,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2014,23359,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2015,23577,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2016,23533,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2017,24207,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2018,25294,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2019,26279,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2020,27108,p
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NL,2021,28700,p
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2000,16111,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2001,16284,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2002,17728,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2003,18700,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2004,19648,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2005,21289,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2006,20826,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2007,22396,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2008,23218,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2009,23625,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2010,23845,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2011,24542,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2012,25210,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2013,26198,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2014,26657,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2015,26667,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2016,26130,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2017,27616,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2018,28215,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2019,28378,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2020,28305,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,NO,2021,30073,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2000,7361,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2001,7804,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2002,8084,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2003,8301,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2004,8500,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2005,8539,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2006,9092,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2007,10052,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2008,10731,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2009,11169,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2010,12351,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2011,12893,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2012,13488,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2013,13576,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2014,14111,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2015,14618,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2016,15093,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2017,15541,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2018,16166,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2019,16933,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2020,17828,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PL,2021,17940,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2000,12553,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2001,12976,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2002,13254,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2003,13725,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2004,14109,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2005,14993,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2006,15487,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2007,15767,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2008,16348,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2009,16315,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2010,16418,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2011,15895,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2012,15646,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2013,16014,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2014,15974,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2015,16571,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2016,16944,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2017,17256,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2018,18172,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2019,18855,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2020,18506,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,PT,2021,19282,p
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,RS,2015,8903,p
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,RS,2016,8811,p
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,RS,2017,8937,p
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,RS,2018,9884,p
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,RS,2019,10307,p
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,RS,2020,10443,p
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2000,14679,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2001,15473,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2002,16094,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2003,16449,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2004,16880,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2005,17528,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2006,18791,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2007,20246,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2008,21290,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2009,21126,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2010,21191,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2011,21992,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2012,22848,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2013,22473,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2014,22757,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2015,23237,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2016,23287,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2017,23502,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2018,23829,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2019,24159,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2020,24524,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SE,2021,25680,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2000,11337,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2001,11942,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2002,12575,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2003,12800,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2004,13328,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2005,14061,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2006,14563,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2007,15215,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2008,16135,b
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2009,15384,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2010,15636,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2011,16039,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2012,15772,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2013,15672,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2014,15700,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2015,16001,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2016,16549,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2017,17367,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2018,18234,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2019,19130,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2020,19772,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SI,2021,21183,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2000,7156,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2001,7809,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2002,8292,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2003,8291,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2004,8836,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2005,9346,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2006,9936,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2007,11176,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2008,12523,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2009,12705,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2010,13847,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2011,13795,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2012,14001,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2013,14164,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2014,14298,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2015,14961,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2016,14102,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2017,14111,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2018,14784,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2019,15316,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2020,15242,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,SK,2021,15916,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2000,16231,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2001,17220,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2002,17759,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2003,18424,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2004,19641,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2005,19923,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2006,20754,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2007,21286,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2008,21607,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2009,21217,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2010,21446,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2011,21406,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2012,21915,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2013,21879,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2014,22165,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2015,23091,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2016,22874,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2017,23157,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2018,23669,
ESTAT:SDG_10_20(1.0),28/11/22 11:00:00,A,PPS_EU27_2020_HAB,UK,2019,24508,
